ID,Prediction
1,3.745401188473625
2,9.50714306409916
3,7.319939418114051
4,5.986584841970366
5,1.5601864044243652
6,1.5599452033620265
7,0.5808361216819946
8,8.661761457749352
9,6.011150117432088
10,7.080725777960454
11,0.20584494295802447
12,9.699098521619943
13,8.324426408004218
14,2.1233911067827616
15,1.8182496720710062
16,1.8340450985343382
17,3.0424224295953772
18,5.247564316322379
19,4.319450186421157
20,2.9122914019804194
21,6.118528947223795
22,1.3949386065204183
23,2.9214464853521815
24,3.663618432936917
25,4.56069984217036
26,7.851759613930136
27,1.9967378215835974
28,5.142344384136116
29,5.924145688620425
30,0.46450412719997725
31,6.075448519014383
32,1.7052412368729153
33,0.6505159298527952
34,9.488855372533333
35,9.656320330745594
36,8.08397348116461
37,3.0461376917337066
38,0.9767211400638387
39,6.842330265121569
40,4.4015249373960135
41,1.2203823484477883
42,4.951769101112702
43,0.34388521115218396
44,9.093204020787821
45,2.587799816000169
46,6.62522284353982
47,3.1171107608941098
48,5.200680211778108
49,5.4671027934327965
50,1.8485445552552704
51,9.695846277645586
52,7.7513282336111455
53,9.394989415641891
54,8.948273504276488
55,5.978999788110851
56,9.218742350231167
57,0.884925020519195
58,1.959828624191452
59,0.45227288910538066
60,3.2533033076326436
61,3.8867728968948203
62,2.713490317738959
63,8.287375091519294
64,3.567533266935893
65,2.8093450968738076
66,5.426960831582485
67,1.4092422497476265
68,8.021969807540398
69,0.7455064367977082
70,9.868869366005173
71,7.722447692966574
72,1.987156815341724
73,0.05522117123602399
74,8.154614284548341
75,7.068573438476172
76,7.2900716804098735
77,7.712703466859457
78,0.7404465173409036
79,3.5846572854427263
80,1.1586905952512971
81,8.631034258755935
82,6.232981268275579
83,3.308980248526492
84,0.6355835028602363
85,3.109823217156622
86,3.2518332202674705
87,7.29606178338064
88,6.3755747135521315
89,8.872127425763265
90,4.722149251619493
91,1.195942459383017
92,7.13244787222995
93,7.607850486168974
94,5.612771975694963
95,7.70967179954561
96,4.937955963643907
97,5.227328293819941
98,4.275410183585496
99,0.2541912674409519
100,1.0789142699330445
101,0.3142918568673425
102,6.364104112637804
103,3.143559810763267
104,5.085706911647028
105,9.07566473926093
106,2.4929222914887497
107,4.103829230356297
108,7.555511385430487
109,2.2879816549162246
110,0.7697990982879299
111,2.8975145291376805
112,1.6122128725400442
113,9.29697652342573
114,8.08120379564417
115,6.334037565104235
116,8.714605901877178
117,8.036720768991145
118,1.8657005888603584
119,8.925589984899778
120,5.393422419156507
121,8.074401551640625
122,8.960912999234932
123,3.1800347497186388
124,1.1005192452767676
125,2.279351625419417
126,4.271077886262563
127,8.18014765922493
128,8.607305832563434
129,0.06952130531190703
130,5.107473025775658
131,4.17411003148779
132,2.2210781047073027
133,1.198653673336828
134,3.3761517140362796
135,9.429097039125192
136,3.2320293202075523
137,5.187906217433661
138,7.030189588951778
139,3.63629602379294
140,9.717820827209607
141,9.624472949421111
142,2.5178229582536416
143,4.972485058923855
144,3.0087830981676964
145,2.848404943774676
146,0.36886947354532795
147,6.095643339798968
148,5.026790232288615
149,0.5147875124998935
150,2.7864646423661146
151,9.082658859666537
152,2.395618906669724
153,1.448948720912231
154,4.89452760277563
155,9.856504541106007
156,2.4205527151150044
157,6.721355474058786
158,7.616196153287175
159,2.3763754399239967
160,7.282163486118596
161,3.677831327192532
162,6.3230583059357945
163,6.335297107608947
164,5.357746840747585
165,0.902897700544083
166,8.35302495589238
167,3.2078006497173583
168,1.8651851039985423
169,0.40775141554763916
170,5.908929431882418
171,6.775643618422825
172,0.16587828927856152
173,5.12093058299281
174,2.2649577519793795
175,6.451727904094499
176,1.7436642900499144
177,6.90937738102466
178,3.867353463005374
179,9.367299887367345
180,1.3752094414599325
181,3.410663510502585
182,1.1347352124058907
183,9.246936182785628
184,8.77339353380981
185,2.579416277151556
186,6.59984046034179
187,8.172222002012159
188,5.5520081159946235
189,5.296505783560065
190,2.418522909004517
191,0.9310276780589921
192,8.972157579533267
193,9.004180571633304
194,6.33101457273268
195,3.390297910487007
196,3.492095746126609
197,7.259556788702394
198,8.971102599525771
199,8.870864242651173
200,7.798755458576238
201,6.420316461542877
202,0.8413996499504883
203,1.6162871409461377
204,8.985541885270793
205,6.0642905965958995
206,0.09197051616629648
207,1.014715428660321
208,6.635017691080558
209,0.05061583846218687
210,1.6080805141749865
211,5.487337893665861
212,6.918951976926932
213,6.519612595026006
214,2.242693094605598
215,7.121792213475358
216,2.3724908749680007
217,3.2539969815926773
218,7.464914051180242
219,6.496328990472147
220,8.49223410494178
221,6.576128923003433
222,5.683086033354716
223,0.9367476782809248
224,3.6771580305943354
225,2.6520236768172545
226,2.4398964337908358
227,9.730105547524456
228,3.930977246667604
229,8.920465551771134
230,6.311386259972629
231,7.948113035416484
232,5.026370931051921
233,5.769038846263591
234,4.925176938188639
235,1.952429877980445
236,7.224521152615053
237,2.807723624408558
238,0.2431596643145384
239,6.454722959071678
240,1.7711067940704894
241,9.404585843529143
242,9.539285770025874
243,9.148643902204485
244,3.7015870025544437
245,0.15456616528867428
246,9.283185625877254
247,4.281841483173143
248,9.666548190436696
249,9.636199770892528
250,8.530094554673601
251,2.944488920695857
252,3.8509772860192526
253,8.511366715168569
254,3.1692200515627764
255,1.6949274668609249
256,5.568012624583502
257,9.36154774160781
258,6.96029796674973
259,5.700611700893649
260,0.9717649377076854
261,6.150072266991698
262,9.900538501042632
263,1.4008401523652403
264,5.183296523637368
265,8.773730719279554
266,7.407686177542044
267,6.97015740995268
268,7.024840839871093
269,3.5949115121975517
270,2.9359184426449336
271,8.093611554785136
272,8.101133946791808
273,8.670723185801037
274,9.132405525564714
275,5.113423988609378
276,5.015162946871996
277,7.9829517896677515
278,6.4996393077776515
279,7.019668772577034
280,7.95792669436101
281,8.900053418175663
282,3.379951568515358
283,3.75582952639944
284,0.93981939840869
285,5.78280140996174
286,0.35942273796742086
287,4.655980181324601
288,5.426446347075766
289,2.865412521282844
290,5.9083326056901075
291,0.3050024993904943
292,0.37348188749214417
293,8.226005606596583
294,3.601906414112629
295,1.2706051265188478
296,5.222432600548044
297,7.699935530986108
298,2.1582102749684315
299,6.228904758190002
300,0.85347464993768
301,0.516817211686077
302,5.31354631568148
303,5.406351216101065
304,6.374299014982066
305,7.260913337226615
306,9.758520794625346
307,5.163003483011953
308,3.2295647294124596
309,7.9518619476870365
310,2.708322512620742
311,4.389714207056361
312,0.7845638134226596
313,0.2535074341545751
314,9.626484146779251
315,8.359801205122059
316,6.95974206093698
317,4.089529444142698
318,1.7329432007084578
319,1.5643704267108605
320,2.502428981645953
321,5.4922666470612045
322,7.145959227000623
323,6.601973767177313
324,2.7993389694594284
325,9.54865280663194
326,7.378969166957685
327,5.543540525114007
328,6.117207462343522
329,4.196000624277899
330,2.4773098950115746
331,3.559726786512616
332,7.578461104643691
333,0.14393488629755868
334,1.1607264050691624
335,0.4600264202175275
336,0.40728802318970136
337,8.554605840110073
338,7.036578593800237
339,4.741738290873252
340,0.9783416065100148
341,4.916158751168323
342,4.734717707805657
343,1.7320186991001518
344,4.33851649237973
345,3.9850473439737346
346,6.158500980522165
347,6.350936508676438
348,0.4530400977204452
349,3.746126146264712
350,6.258599157142363
351,5.031362585800877
352,8.564898411883222
353,6.58693631618945
354,1.629344270814297
355,0.7056874740042984
356,6.424192782063156
357,0.26511310541621813
358,5.8577558127346325
359,9.402302414249576
360,5.75474177875879
361,3.881699262065219
362,6.432882184423532
363,4.582528904915167
364,5.45616789315935
365,9.41464808776525
366,3.8610263780077423
367,9.611905638239142
368,9.053506419560637
369,1.9579113478929644
370,0.6936130087516545
371,1.0077800137742665
372,0.18221825651549728
373,0.944429607559284
374,6.830067734163569
375,0.7118864846022899
376,3.189756302937613
377,8.448753109694545
378,0.23271935735825866
379,8.144684825889358
380,2.8185477477339993
381,1.1816482762165625
382,6.967371653641506
383,6.28942846779884
384,8.77472013527053
385,7.350710438038858
386,8.034809303848485
387,2.820345725713065
388,1.7743954377972282
389,7.506147516408584
390,8.06834739267264
391,9.905051420006734
392,4.126176769114265
393,3.720180857927832
394,7.764129607419968
395,3.4080354025301784
396,9.307573256035647
397,8.584127518430119
398,4.289940273750183
399,7.508710677914974
400,7.545428740846823
401,1.031238688359326
402,9.025529066795666
403,5.052523724478571
404,8.264574661077416
405,3.2004960103061175
406,8.955232284962005
407,3.892016787341631
408,0.1083765148029836
409,9.053819764192637
410,0.9128667678613356
411,3.1931363759041487
412,9.50061967050805
413,9.506071469375561
414,5.734378881232861
415,6.318372121697992
416,4.4844552197831975
417,2.9321077169806453
418,3.2866454536991596
419,6.725184560770384
420,7.5237452943768
421,7.915790437258485
422,7.896181427945539
423,0.9120610304869037
424,4.944203047025814
425,0.5755876001664428
426,5.495288823237355
427,4.41530501373377
428,8.877041827582998
429,3.5091501255207866
430,1.1706701642760586
431,1.4299168205283586
432,7.615106317174723
433,6.182180633162611
434,1.0112267612279024
435,0.8410680611499743
436,7.009691314591199
437,0.7276300636419353
438,8.218600592903563
439,7.062422271564962
440,0.8134878064189976
441,0.8483771408519192
442,9.866395785011754
443,3.742707957561203
444,3.706421470668909
445,8.127995672575025
446,9.472485773838587
447,9.860010638228708
448,7.533781852589416
449,3.762595855309158
450,0.8350071669866876
451,7.771469159274368
452,5.58404249735805
453,4.242220092469763
454,9.06354385094736
455,1.1119748230615134
456,4.926251042908591
457,0.11353644767419069
458,4.6866064199412625
459,0.5630327568183735
460,1.1881791626807192
461,1.1752624677710488
462,6.492103021160636
463,7.460448792654233
464,5.833687650971596
465,9.621725484745419
466,3.748705795237041
467,2.8571208628186073
468,8.685991281894603
469,2.235958385194526
470,9.632225394406113
471,0.12154474689816341
472,9.69878826707639
473,0.43159911950576113
474,8.911431136980712
475,5.277011090862999
476,9.929647961193004
477,0.7379656473539886
478,5.538542844013207
479,9.69302535619099
480,5.230978441701488
481,6.293986381352625
482,6.957486889846171
483,4.545410647677732
484,6.275580800840634
485,5.843143119231002
486,9.01158010490989
487,0.4544638034145787
488,2.809631895922303
489,9.504114840765588
490,8.902637838909163
491,4.55656752785713
492,6.201325978015367
493,2.7738118298113266
494,1.881211597237613
495,4.636984049399821
496,3.533522280260528
497,5.836561118508721
498,0.7773463696498484
499,9.743948076661665
500,9.86210744479603
501,6.981617140197452
502,5.360963663441204
503,3.0952761628632777
504,8.137950197069486
505,6.847311725538793
506,1.626169393448913
507,9.109271844938425
508,8.22537242923169
509,9.49799913291924
510,7.2571950838836
511,6.134151959357899
512,4.182430362906189
513,9.327284833540133
514,8.660638895004084
515,0.45218670106189407
516,0.26366974497252005
517,3.7646336687804958
518,8.105533307818328
519,9.872761293149445
520,1.5041689110352818
521,5.941307153521351
522,3.8089085663102153
523,9.699143978146033
524,8.421189231357086
525,8.383287047111379
526,4.686931597949703
527,4.148195023376652
528,2.7340707193070624
529,0.5637549665092711
530,8.647223762550531
531,8.129010091300776
532,9.997176732861305
533,9.966368370739055
534,5.5543170560262745
535,7.689874151805105
536,9.44765729882428
537,8.496473906774115
538,2.4734810174319763
539,4.505441353100935
540,1.2915941515149498
541,9.540510272587223
542,6.0617463445088005
543,2.2864280550346274
544,6.7170068440585675
545,6.181282404578958
546,3.5816271803284048
547,1.1355759219962902
548,6.715731955927996
549,5.2030770090379335
550,7.723183917356393
551,5.201635011119934
552,8.5218150031854
553,5.519068387744856
554,5.609379715353863
555,8.76653602658345
556,4.034828662123971
557,1.3401522845064073
558,0.28782676313338973
559,7.55137255673619
560,6.203095513534647
561,7.0407976809922355
562,2.129641615089107
563,1.3637147558676976
564,0.14544665667881929
565,3.5058755880659698
566,5.899176868546331
567,3.922440450997323
568,4.374749220237291
569,9.041586944937483
570,3.4825546702330037
571,5.139894891598108
572,7.8365301274114305
573,3.9654278232127016
574,6.220867002278735
575,8.623637087467452
576,9.495206236576422
577,1.4707348092903794
578,9.265876251614944
579,4.921162930795382
580,2.5824438829895833
581,4.591357562382613
582,9.800325752854771
583,4.926180939928696
584,3.287516102875082
585,6.334008543167258
586,2.401456187781931
587,0.7586332810866392
588,1.2887972191064923
589,1.2804583895777244
590,1.5190269351229435
591,1.3882717264941014
592,6.4087474480321465
593,1.8188008439914483
594,3.456672833238632
595,8.967884099060118
596,4.739616402628723
597,6.675577385210271
598,1.7231987120162984
599,1.9228901880867078
600,0.40868616266478863
601,1.6893506307216455
602,2.7859033903195862
603,1.7701048427674682
604,0.8870253375705561
605,1.206358711006008
606,4.607787680327258
607,2.063337184057925
608,3.6426986104807546
609,5.034172708548569
610,6.903948286293653
611,0.39312139841098936
612,7.994103989090426
613,6.279003894909078
614,0.8175903194887191
615,8.735786241067773
616,9.208724005318132
617,0.6107795985486375
618,2.7687764814720373
619,8.062012797930613
620,7.482596903836583
621,1.8452101935637732
622,2.093493233367103
623,3.70472102791382
624,4.845229851910213
625,6.1825477153029595
626,3.689136395697724
627,4.625347161331479
628,7.474709381337565
629,0.366832028905979
630,2.5243694434402073
631,7.133495858845524
632,8.952068376871994
633,5.116774421156661
634,5.321134852653157
635,1.0717201133977605
636,4.474123668234546
637,5.326172664550231
638,2.4247050363472966
639,2.6924323094938094
640,3.7728416310462265
641,0.20071197777726368
642,3.220791655831783
643,2.1144800699654462
644,3.2749735217791462
645,1.1976213181925122
646,8.90527280739895
647,5.935924535540487
648,6.791023191444896
649,7.891712386073383
650,4.984421989290572
651,0.8692028808742369
652,5.371065418185478
653,5.868411180208791
654,7.4543947418433
655,4.316595462296794
656,1.2758030279556376
657,2.8377590579872445
658,3.630822963986351
659,6.459172413316012
660,5.707783046689119
661,3.5609672589784624
662,9.865152487929796
663,6.057748193568871
664,2.372267917359945
665,1.0178247262040374
666,1.5285913918433203
667,2.459577283845081
668,1.6068137325955567
669,1.8656702405130576
670,2.850951686938471
671,1.7337359529475482
672,8.967654246264251
673,0.8023374566164221
674,5.245113895702547
675,4.103968269896615
676,9.823786169086064
677,1.1203890216805235
678,3.9785559904574166
679,9.69470433275369
680,8.655071258939802
681,8.1707207094928
682,2.579028270449398
683,1.7088758739006582
684,6.68643219924431
685,9.293759891275858
686,5.567628930139298
687,5.7161268946989985
688,2.7997909366028417
689,7.694929331919369
690,1.8704374855752337
691,3.2367923640424365
692,4.254364386164168
693,5.07610378684455
694,2.4240973241508024
695,1.1483682473920354
696,6.1062004244163255
697,2.8863055324025577
698,5.812382214226123
699,1.5436271527420231
700,4.811401018548175
701,5.325894325515859
702,0.5182353682242691
703,3.366042781939206
704,1.3441467693897424
705,0.6337497047276774
706,9.899602323899453
707,3.2235384497472297
708,8.09874445854635
709,2.5464065476376385
710,6.8150272222392925
711,7.6022785988968655
712,5.956387406078443
713,4.715761885501584
714,4.118409141472686
715,3.4886826654299528
716,9.29529144247826
717,8.306194077877292
718,9.650269106665126
719,1.2429722348554473
720,7.308674752036443
721,9.383404568210379
722,1.8123306616566015
723,0.664962673667775
724,7.4112064929005905
725,5.744731131799119
726,8.41828776758272
727,1.397723766262895
728,7.952673118598902
729,2.0162732004774453
730,1.636559428657045
731,1.6426579793099294
732,8.14574720231382
733,6.651972206962001
734,5.230654247691193
735,3.5883048412350247
736,8.772005408131083
737,3.924451074226354
738,8.16599439471577
739,4.391349085702184
740,3.769444294249076
741,4.626797856696064
742,3.0137787416414206
743,7.476093801762511
744,5.027203900924792
745,2.322126951468173
746,8.995745732745684
747,3.8389122137321143
748,5.435528611139886
749,9.06472110964547
750,6.242379959139921
751,1.1689804070836407
752,9.398321236134752
753,6.277080530714178
754,3.3490561465708613
755,1.3927207266338726
756,7.9402518927029595
757,6.200727559285135
758,5.334610919763215
759,8.938925830509577
760,7.885972112245307
761,1.5167487973275118
762,3.1172206779554825
763,2.4848913981446574
764,7.43946292572677
765,0.3353243473577938
766,5.698896848713165
767,7.624586857406905
768,8.767656367617494
769,3.4208174871590744
770,8.212573046720129
771,1.1063173695520723
772,8.464522917345182
773,1.2748866233198242
774,3.9728729056036727
775,7.972953657795536
776,1.4991742734877378
777,2.2925139523264146
778,7.222525683930662
779,7.200365365460744
780,6.411476328852973
781,6.939484444671001
782,5.427244433475962
783,2.5179905890695276
784,3.4569599350391944
785,1.8159771680142567
786,9.084505613336283
787,5.833917947661204
788,4.008514167636399
789,4.620058036441327
790,9.472833396118153
791,1.533514031160802
792,5.862298320167972
793,5.05888678884466
794,6.1145423543464785
795,0.18110183820840509
796,8.721239089441514
797,9.321182824836123
798,5.65133183589209
799,6.966508238768922
800,9.224993811772958
801,7.072386343133986
802,1.5253904291426135
803,5.762883601668132
804,6.067150463828559
805,4.24130671302386
806,7.3644423562472285
807,9.343670147690148
808,9.255685129067764
809,4.508393714041321
810,1.1323804584075525
811,9.848411989623346
812,8.388980864459342
813,1.2466268120326685
814,9.208418826173723
815,8.698963620621283
816,5.188380571260721
817,5.912754357449293
818,3.9900270387013026
819,0.5476163882203133
820,3.3519724164590095
821,8.028534485980114
822,0.04632023004602859
823,3.334991716911442
824,3.9816869359094333
825,5.373956029379229
826,9.198556164127606
827,3.4634599436596125
828,3.469532018962277
829,7.3750124810974835
830,4.522179408898071
831,2.2460482293998196
832,4.524395161326934
833,1.4085702037979986
834,1.763869865062233
835,4.983677727394797
836,4.189254495045479
837,9.148459010681
838,3.623938991166331
839,5.805883502780435
840,6.322642879195303
841,0.13094456588333636
842,6.635373720167106
843,1.7803596686975143
844,9.610703174694551
845,1.4866272775311296
846,4.146241237270237
847,0.8534966807864386
848,9.968742518459473
849,5.021950103312426
850,5.953850173200438
851,0.6707647738842748
852,7.499604703991778
853,2.0990559309558576
854,8.980542894407137
855,2.0513964048200717
856,1.9068772066366657
857,0.3654966784809488
858,4.720669451099992
859,5.648411332626164
860,0.6570863942835237
861,7.755276166950106
862,4.532888347480276
863,5.243902693275801
864,4.407627469382281
865,4.00763060875326
866,5.596403313082179
867,1.552402459307125
868,1.8192813049527112
869,8.617856210135173
870,9.461154621336327
871,3.7330931627975295
872,2.707446731435538
873,6.439995432390157
874,4.087341710980964
875,0.2538635566034486
876,1.5615259736619036
877,7.159722288473976
878,6.589239419101514
879,0.2709599250348349
880,2.219721619329494
881,2.310747965880714
882,6.718927435987284
883,0.19710537754364155
884,1.0410858198457384
885,7.999160853731894
886,1.7854466205433361
887,6.527461078518747
888,2.381827810467265
889,0.9944139275934516
890,2.4317219099945406
891,7.2226693185565916
892,8.556964681062858
893,8.302198645669916
894,3.9718352961845484
895,6.680851365706461
896,2.0498429541582097
897,2.9314773026101326
898,8.963358185211197
899,0.13001923510736035
900,0.8550853085446808
901,2.078862551460273
902,0.26532203873819715
903,1.8143543508979731
904,5.830415609696922
905,4.214245505924979
906,8.926717110769749
907,8.17443561738441
908,3.4181735169787597
909,2.594234334312925
910,3.7969240816726693
911,5.902949425148077
912,2.6806364082287626
913,6.24148907849134
914,4.0941165219124045
915,5.520471808519803
916,4.361265291353167
917,2.9446575954191765
918,9.484533069621566
919,7.636057941597608
920,1.4011317576645255
921,8.684679758979128
922,4.874311982495136
923,8.945522268940914
924,7.998552559473152
925,4.252135044692334
926,0.22469308320117398
927,2.686773593849461
928,5.416342146608669
929,6.334782198261473
930,2.578876854332023
931,1.3935607407282413
932,8.34930236799299
933,9.84402180703552
934,5.256901823026858
935,1.716792858483035
936,2.7230732651936895
937,0.18390676547466733
938,9.14298806560499
939,1.1775108289014113
940,5.765164755142536
941,2.74055220687206
942,5.541780025157934
943,6.514203883518642
944,8.297418037072017
945,2.064212717606032
946,0.10995828658480478
947,1.3688563006880727
948,9.00018641848105
949,8.738900775625153
950,5.974131021703083
951,6.005168604336534
952,6.650366745462555
953,1.753712786234496
954,9.144119459249598
955,4.187705248920731
956,3.8313852824949746
957,5.189177052828375
958,0.46965966775055046
959,1.662833687560794
960,7.380336164263705
961,0.8279866792512647
962,6.031521094663882
963,2.4534910968132095
964,3.8929561404197655
965,2.8869373677069987
966,3.5567271646494913
967,7.1904590518424545
968,2.9712171562317504
969,5.664046402968972
970,4.760504021990997
971,6.636711653626481
972,9.36829739324758
973,7.325720972102503
974,2.149403785907568
975,0.3118313506128467
976,2.622640442998251
977,5.9507793070025485
978,0.5142581348425035
979,4.963662472012364
980,5.968428489168892
981,3.3424389081696084
982,7.7091220374582194
983,1.065982531337718
984,0.7513778173580876
985,7.281887562036033
986,4.954913162061985
987,6.88402396427736
988,4.348273386037462
989,2.464020332391068
990,8.191023176741997
991,7.994158789689792
992,6.946964708544268
993,2.7214513722996267
994,5.902306668690871
995,3.6097389694002677
996,0.9158207332663415
997,9.173135754622429
998,1.368186309189614
999,9.502373538208024
1000,4.460057729579558
